store_nbr,onpromotion,oil_price,family_AUTOMOTIVE,family_BABY CARE,family_BEAUTY,family_BEVERAGES,family_BOOKS,family_BREAD/BAKERY,family_CELEBRATION,family_CLEANING,family_DAIRY,family_DELI,family_EGGS,family_FROZEN FOODS,family_GROCERY I,family_GROCERY II,family_HARDWARE,family_HOME AND KITCHEN I,family_HOME AND KITCHEN II,family_HOME APPLIANCES,family_HOME CARE,family_LADIESWEAR,family_LAWN AND GARDEN,family_LINGERIE,"family_LIQUOR,WINE,BEER",family_MAGAZINES,family_MEATS,family_PERSONAL CARE,family_PET SUPPLIES,family_PLAYERS AND ELECTRONICS,family_POULTRY,family_PREPARED FOODS,family_PRODUCE,family_SCHOOL AND OFFICE SUPPLIES,family_SEAFOOD,store_city_Ambato,store_city_Babahoyo,store_city_Cayambe,store_city_Cuenca,store_city_Daule,store_city_El Carmen,store_city_Esmeraldas,store_city_Guaranda,store_city_Guayaquil,store_city_Ibarra,store_city_Latacunga,store_city_Libertad,store_city_Loja,store_city_Machala,store_city_Manta,store_city_Playas,store_city_Puyo,store_city_Quevedo,store_city_Quito,store_city_Riobamba,store_city_Salinas,store_city_Santo Domingo,holiday_type_Holiday,holiday_type_No Event
49005,13192,81116.64081573486,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,13655,95889.42244720459,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,437,174386.52108764648,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,171713.52108764648,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,175152.78163146973,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,61,179785.97891235352,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,15863,92539.26054382324,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,14731,78532.73945617676,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,8913,89046.54217529297,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,195,183670.73945617676,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,3188,71280.0,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,49,181211.5843505859,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,171268.02108764648,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,11524,87959.52108764648,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,5403,70816.68299102783,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,170163.17619323728,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,9603,66219.11972808838,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,15340,81579.95782470705,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,2320,188998.9156494141,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,0
49005,2086,148351.5,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,16510,88654.5,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1355,84288.5986404419,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,12332,79976.16190338135,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,3316,75877.56326293945,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,14429,80296.92244720459,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,182066.93673706058,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,0
49005,557,89010.9013595581,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,8844,89884.0775527954,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,190477.97891235352,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,169557.3027191162,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,8017,95426.0986404419,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,176827.86598205566,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,18245,82007.64081573486,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,191707.56326293942,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,170786.8734741211,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,569,83379.78163146973,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1777,74380.68299102783,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,45,184793.3945617676,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,18819,92129.4013595581,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,10056,82007.64081573486,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,5147,132848.10543823242,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,14027,90062.28163146973,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,2616,162197.63401794434,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,17863,93056.04217529297,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,12286,77784.30271911621,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,0
49005,9322,63991.61972808838,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,13089,83451.06326293945,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
98010,13626,154713.23945617676,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,132,66,66,198,66,66,66,66,528,66,132,66,66,132,132,66,66,66,1188,66,66,198,0,0
49005,15436,86141.88027191162,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,2664,83967.83809661865,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,170751.23945617676,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1434,75645.9013595581,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,9793,63011.521087646484,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,2854,87549.66190338135,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,20488,83255.04217529297,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,3183,102803.5775527954,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
98010,12968,194968.61972808838,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,132,66,66,198,66,66,66,66,528,66,132,66,66,132,132,66,66,66,1188,66,66,198,3564,0
49005,0,163819.26054382324,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,9434,84288.5986404419,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,218,187127.82380676272,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,10965,49076.28163146973,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,6666,86765.5775527954,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,13995,80118.71836853027,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,162571.86598205566,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,612,173941.02108764648,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,10584,94000.5,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,3949,54832.14081573486,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,165939.8448944092,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,163819.26054382324,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,178164.36598205566,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
147015,40113,229129.56326293945,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,198,99,99,297,99,99,99,99,792,99,198,99,99,198,198,99,99,99,1782,99,99,297,5346,0
49005,0,186682.32380676272,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,12225,85233.06326293945,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,0
49005,2483,59180.21836853027,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,12064,93465.9013595581,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,165868.56326293942,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1864,83914.38027191162,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,10436,96263.64081573486,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,7812,72295.73945617676,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,0
49005,0,181282.86598205566,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,191832.3027191162,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,7317,86391.35918426514,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,3629,106937.81700897217,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,8550,95818.14081573486,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,1025,107365.5,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,9552,82791.71836853027,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,2647,169129.6265258789,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,173228.21836853027,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,13791,93982.68299102783,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,186575.3945617676,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,7400,79245.54217529297,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,163819.26054382324,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,37,185933.88027191162,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,1782,0
49005,4482,159952.3238067627,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,10227,88601.04217529297,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,10056,88396.1125831604,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,610,186174.45407867432,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,0
49005,1126,90668.16190338135,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,58,178360.3734741211,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,10556,93875.76054382324,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,4979,71582.93673706055,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,167944.58809661865,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,10854,82150.19728088377,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
49005,0,178164.36598205566,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,66,33,33,99,33,33,33,33,264,33,66,33,33,66,66,33,33,33,594,33,33,99,0,1782
